id x y z
41660 1290.44 850 1746.59
41661 1283.25 850 1743.41
41662 1293.38 850 1742.61
41663 1289.91 850 1739.55
41664 1292.44 850 1738.66
41665 1302.46 850 1751.06
41666 1263.72 850 1739.7
41667 1291.42 850 1741.11
41668 1285.19 850 1738.51
41669 1285.45 850 1740.79
41670 1302.64 850 1750.26
41671 1299.22 850 1742.13
41672 1290.36 850 1746.17
41673 1316.67 850 1745.72
41674 1269.9 850 1738.88
41675 1319.91 850 1749.31
41676 1297.28 850 1737.03
41677 1285.66 850 1750.52
41678 1291.34 850 1750.29
41679 1294.74 850 1741.33
41680 1293.7 850 1750.19
41681 1311.45 850 1749.23
41682 1296.78 850 1746.64
41683 1296.74 850 1746.34
41684 1289.38 850 1749.55
41685 1294.86 850 1749.17
41686 1293.24 850 1749.66
41687 1291.09 850 1747.67
41688 1347.37 850 1752.03
41689 1288.72 850 1741.65
41690 1300.4 850 1742.84
41691 1286.4 850 1749.77
41692 1289.96 850 1747.9
41693 1309.06 850 1739.84
41694 1279.67 850 1738.06
41695 1297.93 850 1743.55
41696 1296.81 850 1751.52
41697 1289.93 850 1745.05
41698 1293.12 850 1749.22
41699 1295.8 850 1752.05
41700 1252.84 850 1736.78
41701 1291.63 850 1748.08
41702 1296.77 850 1746.91
41703 1293.98 850 1742.19
41704 1300.22 850 1738.62
41705 1295.54 850 1742.54
41706 1252.48 850 1743.36
41707 1290.23 850 1745.24
41708 1291.86 850 1748.91
41709 1287.41 850 1748.02
41710 1297.29 850 1749.89
41711 1293.52 850 1737.78
41712 1295.01 850 1742.16
41713 1290.12 850 1743.41
41714 1304.61 850 1749.61
41715 1290.57 850 1748.31
41716 1296.11 850 1746.62
41717 1287.66 850 1745.33
41718 1298.67 850 1747.87
41719 1291.14 850 1748.75
41720 1284.52 850 1750.38
41721 1296.1 850 1738.91
41722 1283.86 850 1737.71
41723 1288.97 850 1751.11
41724 1291.12 850 1742.64
41725 1290.27 850 1745.57
41726 1294.15 850 1739.6
41727 1294.63 850 1749.25
41728 1299.16 850 1747.34
41729 1282.12 850 1741.37
41730 1292.86 850 1748.56
41731 1294.89 850 1748.13
41732 1290.85 850 1741.48
41733 1302.82 850 1738.7
41734 1283.7 850 1748.45
41735 1310.37 850 1748.24
41736 1286.3 850 1749.24
41737 1289.72 850 1749.63
41738 1296.25 850 1745.4
41739 1288.91 850 1746.6
41740 1288.02 850 1743.82
41741 1295.67 850 1747.4
41742 1313.57 850 1740.53
41743 1274.24 850 1748.31
41744 1288.16 850 1741.13
41745 1292.83 850 1742.31
41746 1287 850 1748.73
41747 1283.16 850 1744.14
41748 1290.52 850 1747.16
41749 1303.98 850 1750.64
41750 1289 850 1747.09
41751 1312.73 850 1750.46
41752 1283.13 850 1749.85
41753 1290.83 850 1747.3
41754 1292.62 850 1748.46
41755 1315.91 850 1749.31
41756 1295.25 850 1748.98
41757 1300.89 850 1743.18
41758 1296.61 850 1745.36
41759 1299.81 850 1740.28
41760 1297.09 850 1748.03
41761 1290.33 850 1737.75
41762 1288.74 850 1741.26
41763 1291.31 850 1747.86
41764 1307.65 850 1748.59
41765 1290.04 850 1748.19
41803 1290.64 850.556 1752
41805 1286.9 850.676 1751.77
41806 1293.2 850.531 1752.14
41808 1283.99 850.904 1751.56
41810 1295.12 850.552 1752.24
41815 1297.98 850.671 1752.36
41816 1300.69 850.738 1752.49
41820 1302.77 850.913 1752.57
41870 1296.49 850.559 1752.31
41871 1289.25 850.599 1751.91
41874 1291.94 850.535 1752.07
45536 1299.38 850.96 1752.37
45938 1282.92 850.915 1751.5
46133 1294.53 850.933 1752.12
46134 1294.06 850.682 1752.15
46410 1287.71 850.64 1751.82
46439 1301.61 850.82 1752.52
46500 1297.22 850.6 1752.34
46501 1285.04 850.813 1751.64
46577 1288.51 850.623 1751.87
46580 1292.55 850.626 1752.08
46582 1289.96 850.571 1751.96
46594 1291.27 850.504 1752.04
46820 1293.52 850.978 1752.06
46842 1286.01 850.732 1751.71
47283 1298.76 850.655 1752.41
47334 1295.79 850.515 1752.28
47905 1294.46 850.421 1752.23
47934 1292.94 850.961 1752.03
48272 1299.96 850.613 1752.48
48436 1291.56 850.926 1751.96
48514 1305.29 850.731 1752.74
48523 1296.12 850.919 1752.21
48582 1293.63 850.438 1752.18
48655 1279.95 950 1730.62
48656 1285.42 950 1730.87
48657 1274.64 950 1730.35
48658 1291.35 950 1730.78
48659 1268.76 950 1730.08
48660 1262.83 950 1729.32
48661 1297.86 950 1731.28
48662 1303.04 950 1730.5
48663 1257.29 950 1728.89
48664 1283.97 950 1719.52
48665 1277.42 950 1719.52
48666 1294.3 950 1720.36
48667 1309.11 950 1730.8
48668 1266.82 950 1719.4
48669 1316.21 950 1730.6
48670 1329.26 950 1721.49
48671 1336.38 950 1722.25
48672 1259.46 950 1718.77
48673 1301.72 950 1720.8
48674 1253.07 950 1723.41
48675 1321.42 950 1721.46
48676 1308.94 950 1720.92
48677 1340.16 950 1730.77
48678 1332.11 950 1730.82
48679 1324.13 950 1730.59
48680 1344.13 950 1722.08
48681 1346.73 950 1728.87
48682 1253.62 950 1719.54
48683 1256.8 950 1721.76
48684 1256.02 950 1725.88
48685 1258.94 950 1724.72
48686 1280.82 950 1719.46
48687 1282.35 950 1722.22
48688 1285.27 950 1722.33
48689 1283.58 950 1724.73
48690 1286.35 950 1724.95
48691 1280.92 950 1724.65
48692 1288.03 950 1722.77
48693 1289.07 950 1725.3
48694 1282.16 950 1726.9
48695 1279.64 950 1726.81
48696 1278.35 950 1724.64
48697 1277.13 950 1726.78
48698 1275.84 950 1724.64
48699 1287.43 950 1727.27
48700 1274.68 950 1726.72
48701 1273.31 950 1724.65
48702 1271.92 950 1726.95
48703 1270.73 950 1724.61
48704 1271.98 950 1721.98
48705 1289.96 950 1727.59
48706 1291.68 950 1725.66
48707 1292.35 950 1728.36
48708 1294.26 950 1726.09
48709 1269.19 950 1726.66
48710 1268.06 950 1724.54
48711 1266.67 950 1726.67
48712 1265.41 950 1724.52
48713 1288.35 950 1729.23
48714 1295.12 950 1728.53
48715 1296.96 950 1726.4
48716 1295.92 950 1723.68
48717 1298.9 950 1724.21
48718 1299.88 950 1726.73
48719 1302.22 950 1724.62
48720 1305.12 950 1722.64
48721 1305.14 950 1725.98
48722 1284.74 950 1727.36
48723 1282.99 950 1729.08
48724 1264.06 950 1726.82
48725 1262.4 950 1724.49
48726 1264.13 950 1722.01
48727 1297.83 950 1720.81
48728 1278.29 950 1728.9
48729 1270.36 950 1719.1
48730 1274.09 950 1719.52
48731 1265.47 950 1728.59
48732 1261.26 950 1726.92
48733 1260.67 950 1721.9
48734 1290.87 950 1719.96
48735 1287.27 950 1719.65
48736 1277.08 950 1722.42
48737 1290.81 950 1723.18
48738 1293.58 950 1730.48
48739 1263.05 950 1718.83
48740 1275.81 950 1728.64
48741 1328.12 950 1730.7
48742 1326.23 950 1727.28
48743 1322.22 950 1727.22
48744 1306.01 950 1730.93
48745 1330.21 950 1727.52
48746 1334.2 950 1727.41
48747 1332.33 950 1724.03
48748 1338.48 950 1726.18
48749 1320.12 950 1730.56
48750 1318.14 950 1727.33
48751 1314.23 950 1727.24
48752 1315.84 950 1724.09
48753 1336.1 950 1730.85
48754 1343.01 950 1727.78
48755 1312.45 950 1730.53
48756 1254.52 950 1728.71
48757 1300.04 950 1730.95
48758 1252.57 950 1726.55
48759 1325.53 950 1721.62
48760 1340.3 950 1722.2
48761 1260 950 1729.15
48762 1269.13 950 1721.8
48763 1270.71 950 1730.18
48764 1272.67 950 1730.25
48765 1280.8 950 1728.84
48766 1281.8 950 1730.66
48767 1311.71 950 1724.02
48768 1310.29 950 1727.18
48769 1346.35 950 1725.07
48770 1344.19 950 1731.37
48771 1286.29 950 1729.24
48772 1279.49 950 1722.15
48773 1283.59 950 1730.85
48774 1287.29 950 1730.98
48775 1274.67 950 1722.44
48776 1295.84 950 1730.81
48777 1293.31 950 1723.7
48778 1276.51 950 1730.48
48779 1278.22 950 1730.64
48780 1273.58 950 1728.59
48781 1307.21 950 1727.91
48782 1308.07 950 1724.78
48783 1302.76 950 1727.44
48784 1258.92 950 1727.13
48785 1298.12 950 1729.09
48786 1313.32 950 1720.83
48787 1266.76 950 1722.49
48788 1289.26 950 1730.95
48789 1266.63 950 1730.1
48790 1317.53 950 1721.24
48791 1271.74 950 1728.91
48792 1267.79 950 1728.4
48793 1320.06 950 1724.59
48794 1252.21 950 1728.84
48795 1304.83 950 1728.55
48796 1269.96 950 1728.55
48797 1347.19 950 1722.06
48798 1290.25 950 1729.38
48799 1256.45 950 1718.13
48800 1324.22 950 1724.75
48801 1347.21 950 1731.79
48802 1328.13 950 1724.71
48803 1305.56 950 1719.76
48804 1332.57 950 1720.98
48805 1301.03 950 1728.92
48806 1292.41 950 1721.62
48807 1342.1 950 1724.62
48808 1264.6 950 1730.31
48809 1335.84 950 1725.06
48810 1275.91 950 1721
48811 1284.61 950 1729.48
48812 1350 859.061 1749.35
48813 1350 864.063 1739.42
48814 1350 929.484 1726.8
48815 1350 924.72 1736.34
48816 1350 936.789 1725.16
48817 1350 916.734 1737.02
48818 1350 908.934 1738.93
48819 1350 871.806 1738.21
48820 1350 901.133 1740.3
48821 1350 879.54 1736.64
48822 1350 893.458 1741.72
48823 1350 946.767 1728.91
48824 1350 887.218 1735.05
48825 1350 936.052 1734.01
48826 1350 870.097 1746.59
48827 1350 917.93 1729.04
48828 1350 877.659 1744.6
48829 1350 910.083 1730.91
48830 1350 902.941 1732.41
48831 1350 885.674 1743.26
48832 1350 895.182 1733.83
48833 1350 856.106 1741.07
48834 1350 853.306 1748.89
48835 1350 944.133 1723.52
48836 1350 943.772 1731.72
48837 1350 889.565 1742.47
48838 1350 890.74 1738.62
48839 1350 894.701 1737.93
48840 1350 886.831 1739.43
48841 1350 882.593 1739.96
48842 1350 875.682 1737.45
48843 1350 874.581 1741.28
48844 1350 870.317 1742.17
48845 1350 878.487 1740.56
48846 1350 853.808 1744.5
48847 1350 873.902 1745.3
48848 1350 866.794 1744.41
48849 1350 939.774 1733.04
48850 1350 940.963 1729.37
48851 1350 881.584 1743.88
48852 1350 897.302 1741.04
48853 1350 862.778 1748.66
48854 1350 860.476 1745.38
48855 1350 905.063 1739.65
48856 1350 906.258 1735.32
48857 1350 910.318 1735.21
48858 1350 912.788 1738.26
48859 1350 940.683 1725.05
48860 1350 867.877 1738.73
48861 1350 921.802 1728.3
48862 1350 920.495 1731.93
48863 1350 924.401 1731.15
48864 1350 916.366 1732.77
48865 1350 913.975 1729.64
48866 1350 925.652 1727.52
48867 1350 906.465 1731.34
48868 1350 902.155 1736.36
48869 1350 899.171 1733.15
48870 1350 860.038 1740.99
48871 1350 933.067 1725.98
48872 1350 931.657 1730.15
48873 1350 883.381 1735.85
48874 1350 932.197 1734.31
48875 1350 920.916 1736.99
48876 1350 891.242 1734.4
48877 1350 928.507 1735.69
48878 1350 937.416 1730.71
48879 1350 927.943 1730.26
48880 1350 898.274 1737.1
48881 1350 866.553 1747.86
48882 1350 863.236 1742.99
48883 1350 856.673 1746.91
48884 1350 913.756 1735.1
48885 1350 943.636 1727.08
48886 1350 852.84 1741.22
48887 1350 947.09 1732.18
48888 1350 947.031 1724.98
48889 1350 864.114 1745.83
48890 1350 856.105 1750.41
48891 1350 912.741 1732.5
48892 1350 857.607 1743.8
48893 1350 929.494 1732.76
48894 1350 935.326 1728.54
48895 1350 926.545 1733.14
48896 1350 918.934 1734.47
48897 1350 866.442 1741.42
48898 1350 922.827 1733.78
48899 1350 934.473 1731.5
48900 1350 938.235 1727.77
48901 1350 908.146 1733.38
48920 1295.42 850.164 1747.32
48944 1294.99 850.161 1747.73
48949 1295.73 850.167 1746.83
48955 1294.49 850.157 1748.03
48959 1296.12 850.656 1746.01
48962 1293.72 850.78 1748.29
48964 1295.86 850.157 1746.47
48968 1294.12 850.183 1748.17
49015 1293.59 850.417 1748.28
49019 1296 850.282 1745.98
49023 1293.75 850.169 1748.25
49289 1295.06 850.924 1747.89
49422 1294.91 850.801 1747.95
49429 1295.91 850.868 1746.95
49430 1295.83 850.92 1747.13
49431 1295.99 850.822 1746.77
49448 1296.08 850.965 1746.66
49497 1295.8 850.73 1747.06
49498 1295.71 850.785 1747.23
49511 1295.07 850.727 1747.83
49512 1295.21 850.852 1747.76
49566 1295.21 850.656 1747.71
49592 1296.04 850.78 1746.58
49620 1296.13 850.926 1746.46
49659 1295.69 850.595 1747.16
49660 1295.95 850.637 1746.69
49661 1296.01 850.597 1746.5
49677 1295.73 850.977 1747.3
49690 1295.59 850.652 1747.33
49704 1294.92 850.604 1747.9
49705 1294.76 850.678 1748
49759 1295.78 850.542 1746.99
49760 1295.67 850.406 1747.09
49763 1294.77 850.48 1747.96
49764 1294.6 850.557 1748.05
49786 1294.6 850.757 1748.09
49787 1294.43 850.637 1748.13
49788 1294.42 850.838 1748.17
49789 1294.26 850.721 1748.2
49790 1294.25 850.921 1748.23
49834 1295.35 850.784 1747.63
49869 1295.34 850.589 1747.57
49890 1295.21 850.462 1747.65
49896 1294.27 850.52 1748.17
49897 1294.1 850.604 1748.23
49953 1296.16 850.894 1746.27
49954 1295.35 850.977 1747.69
49955 1295.48 850.909 1747.55
49961 1295.92 850.453 1746.61
50023 1295.97 850.425 1746.43
50024 1296.05 850.569 1746.31
50039 1295.34 850.41 1747.51
50049 1295.23 850.292 1747.57
50062 1294.92 850.415 1747.85
50063 1294.78 850.295 1747.91
50077 1295.99 850.356 1746.2
50091 1294.11 850.398 1748.2
50092 1293.93 850.489 1748.25
50098 1294.28 850.328 1748.14
50112 1293.94 850.29 1748.23
50113 1293.92 850.691 1748.27
50114 1293.75 850.56 1748.28
50116 1293.54 850.189 1748.27
50123 1296.19 850.867 1746.04
50139 1295.76 850.352 1746.91
50147 1293.91 850.889 1748.28
50214 1296.09 850.745 1746.38
50225 1295.63 850.183 1747.02
50226 1295.55 850.277 1747.2
50227 1295.83 850.315 1746.73
50234 1295.6 850.844 1747.39
50241 1294.08 850.805 1748.25
50273 1294.44 850.446 1748.1
50274 1294.6 850.335 1748.01
50327 1295.86 850.494 1746.8
50339 1295.47 850.716 1747.48
50354 1295.46 850.527 1747.42
50355 1295.89 850.68 1746.88
50382 1294.75 850.878 1748.05
50393 1295.07 850.533 1747.78
50486 1294.59 850.959 1748.13
50521 1295.91 850.153 1746.28
50537 1296.06 850.466 1745.99
50713 1295.57 850.465 1747.26
50809 1296.12 850.718 1746.19
50813 1295.06 850.331 1747.72
50858 1295.45 850.349 1747.36
50862 1293.77 850.371 1748.26
50867 1295.94 850.153 1746.1
50871 1295.27 850.139 1747.47
50883 1294.66 850.15 1747.94
50892 1294.31 850.153 1748.1
50896 1295.8 850.155 1746.65
50914 1293.76 850.994 1748.3
50920 1294.83 850.138 1747.84
50949 1296.07 850.55 1746.14
50967 1295.89 850.295 1746.56
50970 1295.13 850.126 1747.6
50971 1293.93 850.128 1748.21
50977 1295.52 850.122 1747.17
51007 1293.6 850.621 1748.29
51013 1295.93 850.272 1746.39
51021 1295.95 850.126 1745.94
51029 1294.42 850.288 1748.08
51031 1294.91 850.26 1747.82
51034 1293.65 850.281 1748.27
51052 1295.35 850.268 1747.44
51105 1296 850.27 1744.35
51118 1296.13 850.674 1745.65
51136 1295.99 850.245 1744.97
51151 1295.97 850.177 1745.48
51152 1296.02 850.319 1743.58
51387 1296.22 850.924 1744.5
51388 1296.18 850.824 1744.8
51413 1296.15 850.726 1745.08
51453 1296.2 850.879 1745.31
51471 1296.16 850.755 1744.19
51476 1296.21 850.918 1743.82
51481 1296.12 850.622 1745.34
51485 1296.09 850.534 1744.86
51588 1296.24 850.995 1745.51
51699 1296.07 850.475 1745.14
51700 1296 850.278 1744.67
51711 1295.98 850.212 1745.25
51712 1296.14 850.684 1743.37
51718 1296.11 850.59 1744.52
51726 1296 850.273 1743.98
51745 1296.05 850.408 1745.43
51792 1296.19 850.864 1745.67
51797 1296.07 850.483 1745.64
51802 1296.01 850.299 1745.64
51938 1296.17 850.776 1745.48
51978 1296.11 850.585 1743.82
52020 1296.02 850.313 1743.24
52031 1295.96 850.142 1745.65
52068 1296.1 850.583 1745.51
52069 1296.07 850.487 1744.19
52137 1293.8 850.392 1742.88
52170 1292.57 850.33 1742.87
52184 1294.69 850.518 1742.9
52193 1291.8 850.274 1742.85
52197 1295.73 850.83 1742.92
52199 1291.11 850.395 1742.85
52201 1291.25 850.777 1742.86
52202 1291.71 850.86 1742.87
52204 1292.17 850.92 1742.88
52206 1292.65 850.803 1742.88
52971 1294.33 850.934 1742.91
52972 1295.21 850.535 1742.91
52974 1293.69 850.916 1742.9
52975 1293.16 850.803 1742.89
52976 1292.96 850.407 1742.87
53015 1291.45 850.276 1742.85
53043 1292.18 850.294 1742.86
53044 1294.24 850.38 1742.89
53060 1293.4 850.436 1742.88
53118 1295.64 850.387 1742.91
53197 1294 850.652 1742.89
53207 1292.37 850.596 1742.87
53212 1291.98 850.609 1742.87
53229 1291.5 850.578 1742.86
53292 1290.74 850.327 1744.28
53298 1290.7 850.222 1744.89
53324 1290.92 850.85 1745.59
53325 1290.79 850.479 1745.56
53330 1290.73 850.289 1743.61
53337 1290.93 850.874 1743.21
53342 1290.69 850.179 1745.41
53345 1290.74 850.315 1743.22
53587 1290.95 850.949 1744.25
53624 1290.88 850.742 1743.97
53764 1290.97 850.994 1745.13
53765 1290.9 850.804 1744.92
53766 1290.88 850.747 1745.2
53767 1290.81 850.542 1745.02
53768 1290.84 850.624 1744.76
53769 1290.81 850.527 1745.29
53868 1290.83 850.575 1743.47
53880 1290.69 850.192 1745.18
53881 1290.71 850.241 1744.61
53898 1290.86 850.672 1745.44
53901 1290.84 850.615 1744.28
53910 1290.95 850.94 1745.38
53969 1290.9 850.791 1744.56
53987 1290.72 850.263 1743.95
54009 1290.73 850.299 1745.57
54098 1290.92 850.862 1743.65
54138 1290.86 850.671 1745.61
54153 1290.8 850.502 1743.79
54169 1290.81 850.531 1744.55
54185 1290.76 850.378 1745.13
54192 1290.67 850.141 1745.59
54193 1290.75 850.354 1745.4
54213 1290.83 850.592 1743.14
54240 1290.8 850.493 1744.06
54253 1290.77 850.421 1744.86
54278 1291.73 850.183 1747.74
54315 1292.24 850.161 1748.04
54316 1291.2 850.195 1747.21
54327 1293.33 850.727 1748.29
54330 1290.91 850.183 1746.74
54335 1290.85 850.643 1745.92
54336 1292.79 850.16 1748.21
54376 1291.46 850.163 1747.52
54377 1290.76 850.132 1746.38
54384 1293.21 850.338 1748.27
54387 1290.72 850.27 1745.9
54656 1291.96 850.944 1747.75
54657 1291.81 850.903 1747.63
54703 1291.33 850.902 1747.08
54704 1291.21 850.845 1746.92
54705 1291.18 850.978 1746.77
54723 1291.11 850.787 1746.75
54724 1291.09 850.914 1746.6
54854 1291.02 850.724 1746.58
54921 1291.89 850.754 1747.74
54922 1292.06 850.794 1747.85
54923 1291.73 850.714 1747.62
55003 1291.14 850.655 1746.91
55004 1291.01 850.848 1746.42
55023 1291.99 850.604 1747.84
55024 1292.16 850.64 1747.94
55025 1290.94 850.658 1746.41
55090 1292.99 850.964 1748.23
55129 1291.01 850.968 1746.26
55147 1291.66 850.861 1747.51
55148 1291.58 850.671 1747.49
55159 1292.79 850.933 1748.18
55160 1292.91 850.775 1748.22
55161 1292.72 850.742 1748.17
55162 1292.84 850.585 1748.21
55163 1292.65 850.552 1748.16
55173 1292.53 850.709 1748.1
55182 1292.46 850.517 1748.09
55207 1290.95 850.534 1746.57
55219 1291.66 850.523 1747.61
55248 1292.23 850.829 1747.95
55264 1291.51 850.815 1747.37
55265 1291.44 850.626 1747.35
55266 1292.09 850.454 1747.92
55274 1290.88 850.477 1746.39
55283 1293.04 850.618 1748.25
55293 1291.91 850.426 1747.82
55294 1292.58 850.362 1748.15
55304 1290.88 850.588 1746.23
55305 1290.81 850.397 1746.21
55324 1292 850.297 1747.9
55329 1292.95 850.446 1748.24
55340 1290.89 850.346 1746.56
55341 1290.97 850.398 1746.73
55342 1291.02 850.282 1746.9
55381 1292.36 850.332 1748.07
55452 1292.42 850.865 1748.04
55453 1292.34 850.673 1748.03
55454 1292.6 850.9 1748.11
55467 1292.27 850.492 1748.01
55502 1291.51 850.489 1747.47
55503 1291.37 850.442 1747.34
55504 1291.31 850.576 1747.21
55505 1291.59 850.33 1747.59
55506 1291.24 850.388 1747.19
55513 1293.13 850.805 1748.26
55635 1292.77 850.415 1748.2
55643 1291.04 850.593 1746.74
55644 1291.08 850.465 1746.89
55690 1290.96 850.906 1746.09
55824 1291.75 850.38 1747.72
55825 1291.45 850.955 1747.23
55868 1291.38 850.765 1747.22
55870 1290.78 850.442 1745.92
55944 1291.82 850.565 1747.73
55966 1292.13 850.983 1747.86
55967 1293.27 850.526 1748.28
56017 1290.94 850.778 1746.25
56061 1291.26 850.712 1747.07
56062 1291.19 850.522 1747.05
56090 1292.97 850.15 1748.25
56091 1292.6 850.164 1748.17
56102 1290.82 850.162 1746.55
56119 1291.13 850.338 1747.05
56123 1291.32 850.163 1747.38
56137 1290.74 850.192 1746.21
56143 1291.07 850.157 1747.05
56157 1291.58 850.145 1747.64
56175 1292.43 850.171 1748.11
56195 1293.15 850.163 1748.27
56201 1290.69 850.146 1746.02
56206 1291.9 850.145 1747.86
56220 1290.92 850.833 1745.93
56231 1292.18 850.313 1747.99
56237 1290.89 850.707 1746.09
56244 1290.75 850.303 1746.08
56247 1291.43 850.321 1747.45
56257 1290.82 850.51 1746.08
56266 1293.3 850.886 1748.28
56281 1290.81 850.306 1746.36
56289 1290.98 850.125 1746.91
56301 1292.07 850.148 1747.96
56307 1293.12 850.484 1748.26
56317 1291.84 850.282 1747.8
56321 1292.87 850.293 1748.23
56327 1291.3 850.302 1747.3
56330 1293.18 850.657 1748.27
56335 1293.05 850.309 1748.26
56354 1293.43 850.868 1748.3
56359 1292.7 850.281 1748.19
56362 1290.67 850.126 1745.87
56382 1250 943.255 1745.89
56383 1250 937.867 1746.67
56384 1250 931.635 1747.52
56385 1250 939.589 1735.8
56386 1250 858.951 1761.44
56387 1250 863.727 1750.08
56388 1250 871.591 1748.32
56389 1250 924.735 1748.39
56390 1250 878.925 1746.78
56391 1250 947.87 1740.68
56392 1250 886.895 1745.64
56393 1250 894.595 1744.37
56394 1250 902.221 1742.99
56395 1250 910.124 1741.78
56396 1250 932.913 1737.36
56397 1250 917.767 1740.51
56398 1250 870.512 1758.53
56399 1250 852.902 1754.57
56400 1250 878.197 1756.77
56401 1250 925.629 1738.94
56402 1250 886 1755.2
56403 1250 893.922 1753.93
56404 1250 901.532 1752.34
56405 1250 909.294 1750.92
56406 1250 917.176 1749.79
56407 1250 945.268 1734.3
56408 1250 852.888 1761.3
56409 1250 856.007 1752.08
56410 1250 942.632 1735.1
56411 1250 941.667 1738.12
56412 1250 938.574 1738.78
56413 1250 940.533 1741.17
56414 1250 937.47 1741.65
56415 1250 943.531 1740.81
56416 1250 939.035 1744.04
56417 1250 944.863 1737.46
56418 1250 929.48 1738.08
56419 1250 931.832 1740.94
56420 1250 936.311 1736.48
56421 1250 928.293 1747.98
56422 1250 926.27 1745.07
56423 1250 922.488 1745.74
56424 1250 921.614 1739.68
56425 1250 882.093 1755.96
56426 1250 883.408 1752.25
56427 1250 887.533 1751.86
56428 1250 879.469 1753.14
56429 1250 875.703 1754.01
56430 1250 934.779 1747.07
56431 1250 932.993 1744.47
56432 1250 945.93 1745
56433 1250 944.114 1743.54
56434 1250 877.331 1750.34
56435 1250 874.396 1757.76
56436 1250 866.635 1759.26
56437 1250 868.13 1755.82
56438 1250 864.206 1756.63
56439 1250 905.41 1751.63
56440 1250 906.724 1747.88
56441 1250 910.845 1747.66
56442 1250 913.254 1750.48
